MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ANI INTEGRATED SERV LTD.,        47.20,        47.95,        49.95,        47.95,        49.30,                  1288080.00,26400,N, ,20,        55.40,        17.60
N,AJANTA PHARMA LIMITED,      2148.70,      2148.70,      2150.00,      2073.00,      2098.65,                312618209.30,148717,N, ,15660,      2175.00,      1331.00
N,AJMERA REALTY & INF I LTD,       271.65,       268.50,       279.00,       267.85,       270.25,                 39516668.05,145279,N, ,3952,       300.00,        73.90
N,AKASH INFRA-PROJECTS LTD,       219.70,       222.50,       250.00,       217.75,       242.60,                 42450183.30,180696,N, ,2130,       258.00,       157.90
N,AKG EXIM LIMITED,        27.70,        26.50,        28.40,        26.50,        26.90,                   594705.30,22051,N, ,143,       112.70,        25.65
N,AKSHARCHEM INDIA LIMITED,       342.50,       344.50,       351.00,       342.00,       345.80,                 10498456.30,30274,N, ,1252,       386.00,       197.15
N,AKZO NOBEL INDIA LIMITED,      2354.60,      2340.10,      2349.95,      2322.00,      2326.55,                 27611175.40,11832,N, ,1957,      2530.00,      1795.00
N,ALANKIT LIMITED,        26.40,        25.30,        25.55,        21.20,        24.35,                 51047785.40,2098055,N, ,5079,        27.20,        12.65
N,ALBERT DAVID LIMITED,       490.15,       490.00,       496.00,       481.70,       483.10,                 12069186.40,24748,N, ,3173,       549.80,       374.00
N,ALEMBIC LIMITED,       126.25,       126.20,       129.45,       125.15,       125.80,                 56728207.55,446579,N, ,5943,       143.30,        74.00
N,ALICON CASTALLOY LIMITED,       585.35,       592.35,       643.50,       580.05,       633.75,                 81875653.10,131935,N, ,5983,       643.50,       240.00
N,ALKALI METALS LTD,        70.60,        71.05,        72.85,        70.20,        71.15,                  1787237.20,24980,N, ,596,        83.70,        41.10
N,ALKYL AMINES CHEM. LTD,      3596.40,      3590.00,      3824.50,      3590.00,      3703.50,                729929129.40,196356,N, ,24368,      8800.00,      2090.00
N,ALLCARGO LOGISTICS LTD,       159.85,       159.85,       159.85,       152.85,       153.80,                165579387.45,1061082,N, ,9002,       167.50,        78.00
N,ALLSEC TECHNOLOGIES LTD,       387.85,       388.50,       392.95,       381.00,       384.25,                  5875880.90,15184,N, ,1299,       410.00,       176.30
N,ALMONDZ GLOBAL SEC LTD,        55.45,        57.80,        58.20,        56.10,        58.20,                  1001872.75,17375,N, ,270,        58.20,         8.90
N,ALOK INDUSTRIES LIMITED,        27.05,        27.30,        27.80,        26.90,        27.20,                196681420.95,7217748,N, ,15524,        58.50,        18.65
N,ALPHAGEO (INDIA) LIMITED,       302.25,       307.50,       310.90,       295.00,       296.25,                 13436118.60,44983,N, ,2253,       336.70,       142.85
N,AMARA RAJA BATTERIES LTD.,       745.05,       745.10,       748.65,       742.05,       744.85,                469193568.45,629776,N, ,20217,      1025.55,       635.80
N,AMBANI ORGANICS LIMITED,        74.05,        75.00,        75.00,        75.00,        75.00,                   150000.00,2000,N, ,1,       114.85,        42.35
N,AMBER ENTERPRISES (I) LTD,      2926.20,      2928.00,      2959.85,      2906.00,      2911.90,                144470509.55,49308,N, ,8185,      3662.00,      1425.00
N,AMBICA AGAR & AROMAINDLTD,        22.40,        22.55,        23.30,        21.35,        21.70,                  2449813.20,110273,N, ,568,        39.00,        16.65
N,AMBIKA COTTON MILL LTD.,      1180.40,      1184.00,      1185.55,      1166.40,      1172.55,                 18647806.15,15866,N, ,3936,      1324.00,       606.10
N,AMD INDUSTRIES LIMITED,        27.60,        26.50,        28.45,        26.50,        28.00,                  2909676.50,103354,N, ,618,        28.85,        13.05
N,AMJ LAND HOLDINGS LIMITED,        31.30,        31.75,        34.90,        31.40,        33.60,                 17042631.75,506443,N, ,2876,        34.90,        15.75
N,AMRUTAJAN HEALTH LTD,       701.05,       707.45,       717.80,       702.00,       711.25,                 49020299.80,68906,N, ,5102,       804.90,       355.00
N,ANDHRA PAPER LIMITED,       252.40,       253.50,       262.50,       243.20,       245.35,                 16202857.85,63924,N, ,2868,       275.00,       177.55
N,ANDHRA SUGARS LTD,       598.00,       570.00,       584.60,       550.00,       555.35,                495631190.25,881569,N, ,23958,       638.00,       250.15
N,ANGEL BROKING LIMITED,       858.10,       862.90,       892.25,       852.10,       875.05,                272054237.15,311624,N, ,13747,       965.00,       222.20
N,ANIK INDUSTRIES LTD,        23.60,        24.75,        24.75,        23.50,        24.75,                  5973478.70,245216,N, ,698,        24.75,        10.60
N,ANMOL INDIA LIMITED,       152.95,       147.00,       166.75,       147.00,       162.85,                  4493605.15,29070,N, ,233,       197.00,       136.00
N,ANSAL HOUSING LIMITED,         8.00,         8.40,         8.40,         7.85,         7.95,                 11248068.05,1357466,N, ,1140,         9.05,         3.65
N,THE ANUP ENGINEERING LTD,       865.00,       870.00,       879.90,       859.85,       866.45,                 14066958.30,16210,N, ,1348,       974.00,       372.45
N,ANUPAM RASAYAN INDIA LTD,       760.00,       765.00,       770.00,       745.00,       754.70,                 97332194.95,127782,N, ,8165,       808.00,       474.00
N,APAR INDUSTRIES LTD.,       516.50,       520.00,       534.00,       515.05,       529.05,                 44646713.25,84329,N, ,3819,       596.00,       280.60
N,ANJANI PORTLAND CEM LTD,       343.05,       349.95,       383.00,       342.05,       368.30,                 92952301.10,258929,N, ,10940,       383.00,       128.65
N,APCOTEX INDUSTRIES LIMITE,       321.75,       324.90,       324.90,       312.65,       314.15,                 16533228.20,52098,N,XDO,3224,       385.00,       110.00
N,APEX FROZEN FOODS LIMITED,       290.25,       292.45,       348.30,       292.45,       341.10,               1055755514.90,3253159,N, ,57391,       348.30,       199.95
N,APL APOLLO TUBES LTD,      1629.30,      1630.00,      1678.00,      1628.00,      1642.60,                373022889.90,225164,N, ,13510,      3919.00,       650.25
N,ALEMBIC PHARMA LTD,       984.20,       985.00,       990.70,       975.00,       979.65,                251263106.90,255363,N, ,9887,      1145.00,       864.30
N,APOLLO MICRO SYSTEMS LTD,       114.40,       115.80,       116.45,       110.00,       114.05,                 14311025.70,124613,N, ,2348,       155.90,        86.50
N,APOLLO HOSPITALS ENTER. L,      3619.85,      3619.85,      3696.95,      3595.00,      3678.45,               3207839771.20,876022,N, ,48721,      3696.95,      1311.00
N,APOLLO PIPES LIMITED,      1056.60,      1058.00,      1075.00,      1027.85,      1035.00,                 77000343.20,73302,N, ,2808,      1209.30,       306.60
N,APOLLO TYRES LTD,       225.00,       226.10,       228.60,       224.50,       227.85,                674170749.20,2976390,N, ,21069,       261.25,       105.90
N,APOLLO SINDOORI HOTEL LTD,       834.90,       836.00,       865.00,       813.80,       829.95,                  1809080.60,2141,N, ,311,       990.00,       439.00
N,APTECH LIMITED,       240.35,       242.90,       246.25,       239.10,       242.45,                 77686592.50,320314,N, ,11913,       272.80,        98.80
N,ARCHIES LTD,        18.45,        18.75,        18.75,        17.05,        17.70,                  6741763.85,374308,N, ,1874,        20.50,         9.35
N,RAJDARSHAN INDUSTRIES LTD,        16.30,        17.10,        17.10,        17.10,        17.10,                    48752.10,2851,N, ,15,        17.15,         9.30
N,ARIES AGRO LTD.,       133.00,       135.00,       137.20,       131.25,       131.95,                 38179021.20,284472,N, ,8057,       156.00,        56.45
N,ARIHANT CAPITAL MKTS LTD,       126.70,       128.55,       129.00,       126.10,       126.50,                   982948.50,7735,N, ,243,       136.50,       111.25
N,ARMAN FIN SERV LTD,       655.80,       656.55,       670.95,       638.00,       641.70,                  6857895.85,10505,N, ,1213,       817.00,       429.00
N,ARO GRANITE IND. LTD.,        67.35,        68.50,        72.45,        68.50,        69.95,                 62129348.45,882692,N, ,8536,        72.45,        22.25
N,ARSHIYA LIMITED,        34.30,        33.95,        35.20,        33.15,        34.60,                  5171066.05,149546,N, ,584,        37.90,        10.55
N,ARVIND LIMITED,        78.50,        78.50,        80.50,        77.70,        77.90,                 66965967.55,851943,N, ,4590,        89.50,        27.50
N,ARVIND FASHIONS LIMITED,       137.30,       137.65,       139.95,       136.60,       136.95,                 81341783.85,592734,N, ,4755,       182.85,       119.55
N,ARVIND SMARTSPACES LTD,       104.55,       104.20,       108.00,       103.85,       105.70,                 21010445.60,199523,N, ,2374,       134.90,        72.40
N,ASAHI INDIA GLASS LIMITED,       336.35,       339.00,       350.00,       333.75,       337.25,                 68030390.50,198729,N, ,6120,       358.50,       160.00
N,ASAHI SONGWON COLOR LTD,       336.60,       336.65,       341.00,       334.90,       337.70,                  4606629.50,13592,N, ,805,       398.80,       141.50
N,ASSO ALCOHOLS & BREW LTD,       483.60,       484.50,       493.30,       484.50,       489.75,                 38790006.50,79340,N, ,3050,       510.00,       218.10
N,ASCOM LEASIN & INVEST LTD,        34.00,        34.00,        34.00,        34.00,        34.00,                   136000.00,4000,N, ,1,        46.50,        30.00
N,ASHIANA HOUSING LTD,       136.60,       138.65,       138.65,       135.05,       135.40,                  5488352.05,40363,N, ,1364,       163.40,        56.30
N,ASHOKA BUILDCON LTD,       110.65,       111.60,       112.50,       108.75,       109.25,                302411060.95,2733018,N, ,14574,       118.60,        50.00
N,ASHOK LEYLAND LTD,       122.60,       123.80,       125.40,       122.25,       122.45,               2632606129.65,21342688,N, ,73832,       138.90,        46.65
N,ASIAN HOTELS (NORTH) LTD,        91.05,        91.65,        91.95,        89.00,        90.40,                   965853.30,10678,N, ,269,       104.80,        47.60
N,ASIAN GRANITO IND. LTD.,       185.65,       186.50,       188.00,       183.00,       184.25,                 46982728.25,253699,N, ,6397,       314.90,       138.15
N,ASL INDUSTRIES LIMITED,        11.00,        11.55,        11.55,        11.55,        11.55,                    46200.00,4000,N, ,1,        22.10,         4.75
N,ASPINWALL & CO LTD,       190.30,       193.95,       193.95,       189.05,       192.15,                   237812.95,1245,N, ,79,       234.50,        93.75
N,ASTEC LIFESCIENCES LTD,      1345.65,      1353.60,      1359.65,      1333.55,      1341.25,                 13269425.85,9844,N, ,1493,      1530.00,       775.20
N,ASTER DM HEALTHCARE LTD.,       154.05,       154.30,       158.50,       153.75,       155.05,                124267286.05,796572,N, ,8505,       180.00,       118.35
N,ASTRAL LIMITED,      1989.55,      2004.00,      2039.00,      1975.10,      2024.20,                429125750.90,213548,N, ,21963,      2630.00,       909.05
N,ASTRA MICROWAVE LTD,       167.60,       167.60,       170.25,       165.20,       165.75,                128622199.40,767130,N, ,11847,       184.50,        94.70
N,ASTRAZENECA PHARMA IND LT,      3611.20,      3611.00,      3628.25,      3591.00,      3599.15,                 64167447.20,17784,N, ,3265,      4970.00,      3005.00
N,ASTRON PAPER BORD MIL LTD,        56.90,        56.85,        57.90,        54.70,        55.15,                 19216021.45,341171,N, ,3471,        62.30,        36.55
N,AGRO TECH FOODS LIMITED,       944.30,       965.00,       993.00,       960.05,       963.10,                 50958034.95,52167,N, ,3981,      1081.00,       513.00
N,ATUL LTD,      8977.90,      8926.00,      8975.80,      8875.00,      8952.20,                110296013.85,12335,N, ,3794,      9140.00,      4415.00
N,ATUL AUTO LIMITED,       187.55,       187.65,       190.50,       186.20,       187.40,                 41859868.10,222407,N, ,5728,       218.90,       151.70
N,AU SMALL FINANCE BANK LTD,      1035.85,      1042.00,      1044.90,      1020.05,      1022.65,                928250968.25,900991,N, ,27226,      1354.40,       525.00
N,AURIONPRO SOLN LTD,       163.10,       165.00,       172.00,       163.15,       165.95,                 65547077.60,388901,N, ,10389,       195.00,        45.10
N,AUSOM ENTERPRISE LIMITED,        78.05,        77.20,        90.50,        75.55,        88.70,                 20786873.80,237848,N, ,3758,       103.35,        25.65
N,AUTOMOTIVE AXLES LIMITED,      1336.60,      1341.00,      1389.00,      1322.00,      1349.65,                 21271875.40,15662,N, ,3129,      1478.40,       508.70
N,AVADH SUG & ENERGY LTD,       494.35,       494.35,       512.00,       470.00,       500.35,                272324400.35,552073,N, ,18065,       548.00,       156.05
N,AVANTI FEEDS LIMITED,       545.85,       549.00,       578.00,       544.80,       572.45,                605994103.15,1074567,N, ,29459,       620.00,       410.00
N,AVG LOGISTICS LIMITED,        75.30,        79.05,        79.05,        79.05,        79.05,                    94860.00,1200,N, ,1,        79.05,        37.45
N,AVRO INDIA LIMITED,        43.00,        41.00,        41.00,        41.00,        41.00,                    82000.00,2000,N, ,1,        51.00,        35.00
N,AVT NATURAL PRODUCTS LTD,        70.60,        71.40,        73.40,        68.75,        71.95,                 41383555.35,577655,N, ,7186,        81.80,        36.95
N,ANTONY WASTE HDG CELL LTD,       321.35,       324.70,       326.15,       319.00,       321.55,                 21095684.00,65507,N, ,2659,       489.90,       241.00
N,AYM SYNTEX LIMITED,        75.00,        74.05,        76.30,        74.05,        75.00,                  2507645.00,33427,N, ,196,        78.90,        20.15
N,BAFNA PHARMACEUTICALS LTD,       140.85,       139.00,       145.55,       134.60,       138.35,                  1271448.25,9092,N, ,507,       196.10,        41.75
N,BAJAJ CONSUMER CARE LTD,       285.70,       287.00,       291.50,       286.10,       287.70,                 77664553.15,269381,N, ,8597,       324.00,       143.05
N,BAJAJ ELECT.LTD,      1026.90,      1036.60,      1053.95,      1026.95,      1043.75,                106633788.65,102688,N, ,10564,      1224.00,       378.50
N,BAJAJ HINDUSTHAN SUGAR LT,        20.35,        21.35,        21.35,        20.50,        21.35,                524039688.30,24611691,N, ,11958,        21.35,         4.35
